"GEN_ID","REF_NO","CUST_ID","START_DATE","END_DATE","ACCT_ITEM_TYPE","ACCT_FLAG","ACCT_DATE","STATE","PAY_FLAG","PAY_TYPE","COMMENTS","DEP_ABBR","PAYMENT_STATE","BUREAU_ID"
"4093","TRS1HKG08-03/07-003","403","200703","200703","国际网元去向结算费用","1","20070413","0","C","3","","003","0","1"
"4094","TRS1JAP03-1Q/07-XXX","142","200701","200703","国际网元去向结算费用","1","20070413","2","C","2","","XXX","2","1"
"4839","RES2KOR02-NF/01","152","200101","200112","国际网元去向结算费用","1","20030410","2","C","1","","XXX","2","1"
"4840","RES1KOR02-02/01","152","200102","200102","国际网元去向结算费用","1","20030411","2","C","3","","XXX","2","1"
"3868","TRS3KAZ01-09/07-XXX","147","200709","200709","国际网元去向结算费用","1","20071010","2","C","3","","XXX","2","1"
"3869","ITS1MAC01-09/07-XXX","165","200709","200709","国际网元去向结算费用","1","20071010","0","C","3","","XXX","0","1"
"10175","PRST1FRA01-04/08-F58","93","200804","200806","网元对方来向","1","20090115","2","D","2","网元自动出帐单","057","2","1"
"3871","IRU1SIN01-09/07-IRU","236","200709","200709","国际网元去向结算费用","1","20071010","2","C","3","","IRU","2","1"
"3872","CAS1TAI05-09/07-HK1","366","200709","200709","国际网元去向结算费用","1","20071010","2","C","3","","HK1","2","1"
"3873","TRS1KAZ02-09/07-TRS","660","200709","200709","国际网元去向结算费用","1","20070930","2","C","3","","TRS","2","1"
"3874","CCL1USA02-09/07-XXX","289","200709","200709","国际网元去向结算费用","1","20071010","2","C","3","","XXX","2","1"
"3875","CAS1HKG08-09/07-FIN","403","200709","200709","国际网元去向结算费用","1","20071010","2","C","3","","FIN","2","1"
"3876","CCL1USA02-11/07-XXX","289","200711","200711","国际网元去向结算费用","1","20071129","2","C","3","","XXX","2","1"
"3877","ITC1PHL10-3Q/07-XXX","399","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3878","ITC1BRU03-3Q/07-XXX","44","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3879","ITC1THA01-3Q/07-XXX","272","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3880","ITC1MLS03-3Q/07-XXX","398","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3881","ITC1PHL04-3Q/07-XXX","211","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3883","ITC1IDN01-3Q/07-XXX","128","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3884","ITC1USA45-3Q/07-XXX","577","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3885","ITC1JAP05-3Q/07-XXX","144","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3886","ITC1JAP03-3Q/07-001","142","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","001","2","1"
"3888","ITC1MAC01-3Q/07-XXX","165","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3889","ITC1MLS02-3Q/07-XXX","365","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3890","ITC1HKG06-3Q/07-XXX","120","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3891","O&M1SIN04-3Q/07-001","650","200707","200709","国际网元去向结算费用","1","20071203","0","C","2","","001","0","1"
"3892","ITC1PHL02-3Q/07-XXX","209","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3893","ITC1PHL01-3Q/07-XXX","208","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3894","ITC1AUS01-3Q/07-XXX","16","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3895","ITC1HKG01-3Q/07-XXX","116","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","XXX","2","1"
"3896","ITC1SIN01-3Q/07-001","236","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","001","2","1"
"3897","ITC1SIN01-3Q/07-002","236","200707","200709","国际网元去向结算费用","1","20071203","2","C","2","","002","2","1"
"3898","ITC1PHL07-3Q/07-XXX","512","200707","200709","国际网元去向结算费用","1","20071203","0","C","2","","XXX","0","1"
"75506","CGS040617LAO03A","4466","201704","201706","国际来向,国际来向承诺","1","20170726","2","C","","","","2","3"
"75701","CGS080817RUS07A","10007","201708","201708","国际去向承诺调整,国际去向Hubbing,国际转来向Hubbing","1","20171012","2","D","","","","2","3"
"11066","GITS1LAO02-04/09-ITS","578","200904","200904","网元去向","1","20090709","2","C","3","网元自动出帐单","ITS","2","1"
"11067","GITS1LAO02-05/09-ITS","578","200905","200905","网元去向","1","20090709","2","C","3","网元自动出帐单","ITS","2","1"
"11068","GITS1LAO02-06/09-ITS","578","200906","200906","网元去向","1","20090709","2","C","3","网元自动出帐单","ITS","2","1"
"11396","PIAP1SWE01-05/08-XXX","259","200805","200805","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11397","PIAP2SWE01-05/08-XXX","259","200805","200805","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11398","PIAP1SWE01-06/08-XXX","259","200806","200806","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11399","PIAP2SWE01-06/08-XXX","259","200806","200806","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11400","PIAP1SWE01-07/08-XXX","259","200807","200807","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11555","CGS101209IRE02A","7353","200910","200912","网元对方来向","1","20091020","2","D","","","","2","1"
"11402","PIAP2SWE01-07/08-XXX","259","200807","200807","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11403","PIAP1SWE01-08/08-XXX","259","200808","200808","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11404","PIAP2SWE01-08/08-XXX","259","200808","200808","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11405","PIAP1SWE01-09/08-XXX","259","200809","200809","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11406","PIAP2SWE01-09/08-XXX","259","200809","200809","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11407","PIAP1SWE01-10/08-XXX","259","200810","200810","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11413","PIAP1SWE01-01/09-XXX","259","200901","200901","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11414","PIAP2SWE01-01/09-XXX","259","200901","200901","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11415","PIAP1SWE01-02/09-XXX","259","200902","200902","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11416","PIAP2SWE01-02/09-XXX","259","200902","200902","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11417","PIAP1SWE01-03/09-XXX","259","200903","200903","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11418","PIAP2SWE01-03/09-XXX","259","200903","200903","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11419","PIAP1SWE01-04/09-XXX","259","200904","200904","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"11420","PIAP2SWE01-04/09-XXX","259","200904","200904","网元对方来向","1","20090918","2","D","3","网元自动出帐单","XXX","2","1"
"12104","GITS1MAC01-10/09-XXX","165","200910","200910","网元去向","1","20100122","2","C","","","","2","1"
"11533","PCCS4UK_08-02/09-S55","657","200902","200902","网元对方来向","1","20091019","2","D","3","网元自动出帐单","S55","2","1"
"11535","PCCS5UK_08-03/09-S55","657","200903","200903","网元对方来向","1","20091019","2","D","3","网元自动出帐单","S55","2","1"
"11536","PCCS3UK_08-04/09-S55","657","200904","200904","网元对方来向","1","20091019","2","D","3","网元自动出帐单","S55","2","1"
"11269","PCCS2UK_08-05/09-S55","657","200905","200905","网元对方来向","1","20090825","2","D","3","网元自动出帐单","S55","2","1"
"11270","PCCS1RUS03-06/09-0","7546","200906","200906","网元对方来向","1","20090825","2","D","3","网元自动出帐单","0","2","1"
"11824","PCCS1GER01-08/09-050","99","200908","200908","网元对方来向","1","20091203","2","D","3","网元自动出帐单","050","2","1"
"11826","ICCS1GER01-08/09-050","99","200908","201007","网元来向一次性安装费","1","20091203","2","D","3","网元自动出帐单","050","2","1"
"11830","PCCS1HKG01-12/09-201","116","200912","200912","网元对方来向","1","20091203","2","D","3","网元自动出帐单","201","2","1"
"11828","PCCS1HKG01-10/09-201","116","200910","200910","网元对方来向","1","20091203","2","D","3","网元自动出帐单","201","2","1"
"11829","PCCS1HKG01-11/09-201","116","200911","200911","网元对方来向","1","20091203","2","D","3","网元自动出帐单","201","2","1"
"11831","PCCS1MAC01-11/09-USD","165","200911","200911","网元对方来向","1","20091203","2","D","3","网元自动出帐单","USD","2","1"
"11833","PO&M1TKY01-10/09-350","275","200910","200912","网元对方来向","1","20091203","2","D","3","网元自动出帐单","842","2","1"
"11989","GITC1PHL10-4Q/09-XXX","399","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"11990","GITC1BRU03-4Q/09-XXX","44","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"11991","GITC1THA01-4Q/09-XXX","272","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"11992","GSCE1CNC01-4Q/09-XXX","568","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"11993","GITC1MLS03-4Q/09-XXX","398","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"11994","GITC1PHL04-4Q/09-XXX","211","200910","200912","网元去向","1","20091230","0","C","2","网元自动出帐单","XXX","0","1"
"11995","GITC1IDA01-4Q/09-XXX","127","200910","200912","网元去向","1","20091230","0","C","2","网元自动出帐单","XXX","0","1"
"11996","GITC1IDN01-4Q/09-XXX","128","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"11997","GITC1USA45-4Q/09-XXX","577","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"11998","GITC1JAP05-4Q/09-XXX","144","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"11999","GITC1JAP03-4Q/09-001","142","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","001","2","1"
"12000","GITC1MAC01-4Q/09-XXX","165","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12001","GITC1MLS02-4Q/09-XXX","365","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12002","GITC1HKG06-4Q/09-XXX","120","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12003","GO&M1SIN04-4Q/09-001","650","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","001","2","1"
"12005","GITC1PHL01-4Q/09-XXX","208","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12006","GITC1HKG18-4Q/09-001","7354","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","001","2","1"
"12009","GITC1SIN01-4Q/09-002","236","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","002","2","1"
"12010","GO&M1SIN01-4Q/09-002","236","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","002","2","1"
"12011","GITC1PHL07-4Q/09-XXX","512","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12012","GITC1SLK01-4Q/09-XXX","241","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12013","GITC1SIN03-4Q/09-XXX","237","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12014","GITC1CAN01-4Q/09-XXX","47","200910","200912","网元去向","1","20091230","1","C","2","网元自动出帐单","XXX","1","1"
"12015","GITC1BRU01-4Q/09-XXX","42","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12017","GITC1MLS04-4Q/09-XXX","562","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12018","GITS1KAZ02-4Q/09-ITS","660","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","ITS","2","1"
"12020","GITC1USA03-4Q/09-XXX","290","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","XXX","2","1"
"12022","GITC1USA02-4Q/09-601","289","200910","200912","网元去向","1","20091230","2","C","2","网元自动出帐单","601","2","1"
"3003","O&M1MAC01-FX/05-XXX","165","199901","220512","国际网元去向结算费用","1","20070517","2","C","5","","XXX","2","1"
"3004","O&M1MLS02-FX/05-XXX","365","199901","220512","国际网元去向结算费用","1","20070517","2","C","5","","XXX","2","1"
"3005","O&M1PHL02-FX/05-XXX","209","199901","220512","国际网元去向结算费用","1","20070517","0","C","5","","XXX","0","1"
"6000","PIAP1USA49-12/07-I00","608","200712","200801","网元对方来向","1","20080423","2","D","3","网元自动出帐单","I00","2","1"
"74946","CGS070916JTT01A","581","201607","201609","国际去向Hubbing,国际来向,国际来向调整","1","20161202","2","D","","","","2","1"
"75154","CGS101016JTT01A","581","201610","201610","国际来向调整,国际来向,国际去向Hubbing","1","20170307","2","D","","","","2","1"
"75201","MCT-TAI10-01/17-LTE1","4458","201701","201701","LTE漫入","1","20170327","2","C","","","","2","1"
"75276","MCT-TAI10-02/17-LTE1","4458","201702","201702","LTE漫入","1","20170425","2","C","","","","2","1"
"75641","CGS010817KAZ02A","660","201701","201708","国际来向","1","20170922","0","C","","","","0","1"
"75644","CGS011216KAZ02A","660","201601","201612","国际来向","1","20170922","0","C","","","","0","1"
"75800","CGS090917TKY02A","4715","201709","201709","国际去向,国际去向Hubbing,国际转来向Hubbing,国际去向承诺调整","1","20171108","2","D","","","","2","3"
"75929","CGS040915HKG15A","665","201504","201509","国际对方来向,国际对方去向Hubbing,国际转来向Hubbing,国际来向,国际去向Hubbing,国际去向,国际去向承诺调整,国际来向承诺调整","1","20171227","0","C","","","","0","3"
"75801","CGS070917SIN13A","4732","201707","201709","国际去向Hubbing,国际转来向Hubbing,国际去向承诺调整","1","20171108","2","D","","","","2","3"
